date,sst,threshold,region
2019-08-09,18.99734663890503,20.829858659563666,roi_test
2019-08-10,18.965754097028135,20.796728786429288,roi_test
2019-08-11,18.863819474404924,20.69190886183589,roi_test
2019-08-12,18.892387124608387,20.480132086561216,roi_test
2019-08-13,18.743336397116327,20.41376964103716,roi_test
2019-08-14,18.53836481526641,20.228511908111546,roi_test
2019-08-15,18.575077188572717,19.874458054310224,roi_test
2019-08-16,18.531479994747823,20.05446536987365,roi_test
2019-08-17,18.598765357993678,20.274810076719586,roi_test
2019-08-18,18.646904391213805,20.390979441391057,roi_test
2019-08-19,18.634363452195625,20.483688700893502,roi_test
2019-08-20,18.673623767452575,20.42824704720099,roi_test
2019-08-21,18.65471497439552,20.307607842033857,roi_test
2019-08-22,18.752296274064783,20.323584344694364,roi_test
2019-08-23,19.224970831535696,20.370510588809044,roi_test
2019-08-24,19.632324223268505,20.181858684574166,roi_test
2019-08-25,19.79516616333086,20.00605544196633,roi_test
2019-08-26,20.065123833105083,19.861725785172553,roi_test
2019-08-27,20.283293629207233,19.76511604859532,roi_test
2019-08-28,20.42442153901948,19.649555470103103,roi_test
2019-08-29,20.41291503317015,19.65449066171459,roi_test
2019-08-30,20.429263504092358,19.627313718869786,roi_test
2019-08-31,20.67247641199752,19.6289957982405,roi_test
2020-06-01,11.326518917296617,13.769682648358993,roi_test
2020-06-02,11.689005270957212,14.04453883813847,roi_test
2020-06-03,12.194415161348823,14.285653117242832,roi_test
2020-06-04,12.232576078732961,14.62623448569088,roi_test
2020-06-05,12.045742217053379,14.718169952417563,roi_test
2020-06-06,11.578062188541448,15.006730224531513,roi_test
2020-06-07,11.703539044474875,15.419358919047337,roi_test
2020-06-08,13.089351916114863,15.666619209293879,roi_test
2020-06-09,13.122694503323286,15.701588508938107,roi_test
2020-06-10,13.312886396178389,15.364777187947457,roi_test
2020-06-11,13.198921048188932,15.251729943163692,roi_test
2020-06-12,13.191866781714815,15.252911344125355,roi_test
2020-06-13,13.080837413166758,15.174515078188982,roi_test
2020-06-14,13.075256701243646,15.212968805687394,roi_test
2020-06-15,13.157264291922234,15.233229821237622,roi_test
2020-06-16,14.621678015168827,15.43407542533437,roi_test
2020-06-17,14.762162030350206,15.737399817423537,roi_test
2020-06-18,14.653491774680653,15.951607298056036,roi_test
2020-06-19,14.882802360988647,16.42023181582282,roi_test
2020-06-20,15.042056236048841,16.453187897432045,roi_test
2020-06-21,15.747089718819767,16.24982661489498,roi_test
2020-06-22,15.991987144616818,16.26379252562012,roi_test
2020-06-23,16.090244414848737,16.526918397078777,roi_test
2020-06-24,16.748298037303137,16.9137269669174,roi_test
2020-06-25,17.20343081165239,17.205643394421408,roi_test
2020-06-26,17.897529965673126,17.31349505730523,roi_test
2020-06-27,18.81884620434804,17.317564292547534,roi_test
2020-06-28,19.786442572827344,17.479162680622498,roi_test
2020-06-29,19.626885195675676,17.761078357812345,roi_test
2020-06-30,18.07443060531598,17.71990436620334,roi_test
2020-07-01,16.667519273695852,17.692419825802048,roi_test
2020-07-02,16.853493087730484,17.959156834424398,roi_test
2020-07-03,16.93392695691321,18.330868582468902,roi_test
